gene	symbol	fm-bias	mut-freq	clust-bias
ENSG00000185043	CIB1	null	0.00344827586207	null
ENSG00000185046	ANKS1B	null	0.00344827586207	null
ENSG00000185049	NELFA	null	0.00344827586207	null
ENSG00000185052	SLC24A3	null	0.00344827586207	null
ENSG00000185069	KRT76	null	0.00344827586207	null
ENSG00000185070	FLRT2	null	0.00344827586207	null
ENSG00000185085	INTS5	null	0.00344827586207	null
ENSG00000185087	FAM169B	null	0.00344827586207	null
ENSG00000185101	ANO9	null	0.0137931034483	null
ENSG00000185122	HSF1	null	0.0103448275862	null
ENSG00000185130	HIST1H2BL	null	0.00344827586207	null
ENSG00000185133	INPP5J	null	0.0137931034483	null
ENSG00000185149	NPY2R	null	0.00344827586207	null
ENSG00000185156	MFSD6L	null	0.0103448275862	null
ENSG00000185158	LRRC37B	null	0.00344827586207	null
ENSG00000185176	AQP12B	null	0.00344827586207	null
ENSG00000185177	ZNF479	null	0.00689655172414	null
ENSG00000185219	ZNF445	null	0.00344827586207	null
ENSG00000185220	PGBD2	null	0.00689655172414	null
ENSG00000185231	MC2R	null	0.00689655172414	null
ENSG00000185236	RAB11B	null	0.00689655172414	null
ENSG00000185238	PRMT3	null	0.00344827586207	null
ENSG00000185247	MAGEA11	null	0.00344827586207	null
ENSG00000185250	PPIL6	null	0.0103448275862	null
ENSG00000185261	KIAA0825	null	0.00689655172414	null
ENSG00000185274	WBSCR17	null	0.0344827586207	null
ENSG00000185278	ZBTB37	null	0.00344827586207	null
ENSG00000185291	IL3RA	null	0.0137931034483	null
ENSG00000185313	SCN10A	null	0.0344827586207	null
ENSG00000185332	TMEM105	null	0.00344827586207	null
ENSG00000185338	SOCS1	null	0.00344827586207	null
ENSG00000185340	GAS2L1	null	0.00344827586207	null
ENSG00000185385	OR7A17	null	0.00689655172414	null
ENSG00000185414	MRPL30	null	0.00344827586207	null
ENSG00000185418	TARSL2	null	0.0103448275862	null
ENSG00000185420	SMYD3	null	0.00689655172414	null
ENSG00000185432	METTL7A	null	0.00344827586207	null
ENSG00000185436	IFNLR1	null	0.00344827586207	null
ENSG00000185448	FAM47A	null	0.0172413793103	null
ENSG00000185479	KRT6B	null	0.00689655172414	null
ENSG00000185482	STAC3	null	0.00689655172414	null
ENSG00000185499	MUC1	null	0.00344827586207	null
ENSG00000185504	C17orf70	null	0.0103448275862	null
ENSG00000185513	L3MBTL1	null	0.00689655172414	null
ENSG00000185515	BRCC3	null	0.00344827586207	null
ENSG00000185518	SV2B	null	0.0103448275862	null
ENSG00000185519	FAM131C	null	0.00344827586207	null
ENSG00000185522	C11orf35	null	0.0137931034483	null
ENSG00000185532	PRKG1	null	0.00344827586207	null
ENSG00000185551	NR2F2	null	0.00689655172414	null
ENSG00000185559	DLK1	null	0.00689655172414	null
ENSG00000185567	AHNAK2	0.999999077166	0.0758620689655	null
ENSG00000185585	OLFML2A	null	0.00344827586207	null
ENSG00000185591	SP1	null	0.00344827586207	null
ENSG00000185624	P4HB	null	0.00344827586207	null
ENSG00000185634	SHC4	null	0.00344827586207	null
ENSG00000185640	KRT79	null	0.0103448275862	null
ENSG00000185652	NTF3	null	0.00689655172414	null
ENSG00000185658	BRWD1	null	0.00344827586207	null
ENSG00000185664	PMEL	null	0.00344827586207	null
ENSG00000185666	SYN3	null	0.0172413793103	null
ENSG00000185681	MORN5	null	0.00344827586207	null
ENSG00000185684	EP400NL	null	0.00344827586207	null
ENSG00000185686	PRAME	null	0.0103448275862	null
ENSG00000185697	MYBL1	null	0.00344827586207	null
ENSG00000185722	ANKFY1	null	0.00344827586207	null
ENSG00000185730	ZNF696	null	0.00344827586207	null
ENSG00000185736	ADARB2	null	0.0137931034483	null
ENSG00000185739	SRL	null	0.00689655172414	null
ENSG00000185760	KCNQ5	null	0.0172413793103	null
ENSG00000185775	SPATA31A6	null	0.0103448275862	null
ENSG00000185787	MORF4L1	null	0.00344827586207	null
ENSG00000185792	NLRP9	null	0.00689655172414	null
ENSG00000185811	IKZF1	0.751631056335	0.0206896551724	null
ENSG00000185813	PCYT2	null	0.00344827586207	null
ENSG00000185823	NPAP1	null	0.0310344827586	null
ENSG00000185829	ARL17A	null	0.00344827586207	null
ENSG00000185838	GNB1L	null	0.00689655172414	null
ENSG00000185862	EVI2B	null	0.00689655172414	null
ENSG00000185869	ZNF829	null	0.00344827586207	null
ENSG00000185875	THNSL1	null	0.00689655172414	null
ENSG00000185885	IFITM1	null	0.00689655172414	null
ENSG00000185888	PRSS38	null	0.00344827586207	null
ENSG00000185897	FFAR3	null	0.0103448275862	null
ENSG00000185899	TAS2R60	null	0.00344827586207	null
ENSG00000185905	C16orf54	null	0.00344827586207	null
ENSG00000185915	KLHL34	null	0.0206896551724	null
ENSG00000185920	PTCH1	null	0.00344827586207	null
ENSG00000185926	OR4C46	null	0.00689655172414	null
ENSG00000185928	PAGR1	null	0.00344827586207	null
ENSG00000185950	IRS2	null	0.00689655172414	null
ENSG00000185960	SHOX	null	0.00344827586207	null
ENSG00000185962	LCE3A	null	0.00344827586207	null
ENSG00000185963	BICD2	null	0.0103448275862	null
ENSG00000185966	LCE3E	null	0.00344827586207	null
ENSG00000185972	CCIN	null	0.00344827586207	null
ENSG00000185974	GRK1	null	0.00344827586207	null
ENSG00000185985	SLITRK2	null	0.0172413793103	null
ENSG00000186008	RPS4XP21	null	0.00344827586207	null
ENSG00000186026	ZNF284	null	0.00344827586207	null
ENSG00000186038	HTR3E	null	0.0137931034483	null
ENSG00000186049	KRT73	null	0.00344827586207	null
ENSG00000186063	AIDA	null	0.00344827586207	null
ENSG00000186075	ZPBP2	null	0.00344827586207	null
ENSG00000186090	HTR3D	null	0.00344827586207	null
ENSG00000186106	ANKRD46	null	0.00344827586207	null
ENSG00000186111	PIP5K1C	null	0.00344827586207	null
ENSG00000186113	OR5D14	null	0.0103448275862	null
ENSG00000186115	CYP4F2	null	0.0137931034483	null
ENSG00000186117	OR5L1	null	0.0103448275862	null
ENSG00000186119	OR5D18	null	0.0241379310345	null
ENSG00000186141	POLR3C	null	0.00689655172414	null
ENSG00000186146	DEFB131	null	0.00344827586207	null
ENSG00000186160	CYP4Z1	null	0.00344827586207	null
ENSG00000186174	BCL9L	null	0.00344827586207	null
ENSG00000186185	KIF18B	null	0.00689655172414	null
ENSG00000186187	ZNRF1	null	0.00344827586207	null
ENSG00000186188	FFAR4	null	0.00344827586207	null
ENSG00000186190	BPIFB3	null	0.00344827586207	null
ENSG00000186193	SAPCD2	null	0.00689655172414	null
ENSG00000186197	EDARADD	null	0.00344827586207	null
ENSG00000186204	CYP4F12	null	0.0137931034483	null
ENSG00000186207	LCE5A	null	0.00344827586207	null
ENSG00000186212	SOWAHB	null	0.00689655172414	null
ENSG00000186226	LCE1E	null	0.00344827586207	null
ENSG00000186260	MKL2	null	0.00344827586207	null
ENSG00000186272	ZNF17	null	0.00344827586207	null
ENSG00000186280	KDM4D	null	0.00689655172414	null
ENSG00000186297	GABRA5	null	0.0172413793103	null
ENSG00000186298	PPP1CC	null	0.00344827586207	null
ENSG00000186334	SLC36A3	null	0.00344827586207	null
ENSG00000186350	RXRA	null	0.0103448275862	null
ENSG00000186376	ZNF75D	null	0.00689655172414	null
ENSG00000186377	CYP4X1	null	0.0103448275862	null
ENSG00000186442	KRT3	null	0.00344827586207	null
ENSG00000186448	ZNF197	null	0.00344827586207	null
ENSG00000186462	NAP1L2	null	0.00344827586207	null
ENSG00000186470	BTN3A2	null	0.00344827586207	null
ENSG00000186472	PCLO	null	0.11724137931	null
ENSG00000186487	MYT1L	null	0.0103448275862	null
ENSG00000186510	CLCNKA	null	0.00689655172414	null
ENSG00000186517	ARHGAP30	null	0.00689655172414	null
ENSG00000186522	SEPT10	null	0.00689655172414	null
ENSG00000186529	CYP4F3	null	0.0137931034483	null
ENSG00000186583	SPATC1	null	0.0103448275862	null
ENSG00000186625	KATNA1	null	0.00344827586207	null
ENSG00000186628	FSD2	null	0.00344827586207	null
ENSG00000186635	ARAP1	null	0.00344827586207	null
ENSG00000186638	KIF24	null	0.00344827586207	null
ENSG00000186642	PDE2A	null	0.00344827586207	null
ENSG00000186648	LRRC16B	null	0.00689655172414	null
ENSG00000186652	PRG2	null	0.00689655172414	null
ENSG00000186666	BCDIN3D	null	0.00344827586207	null
ENSG00000186715	MST1L	null	0.0448275862069	null
ENSG00000186723	OR10H1	null	0.0103448275862	null
ENSG00000186732	MPPED1	null	0.00344827586207	null
ENSG00000186777	ZNF732	null	0.00689655172414	null
ENSG00000186787	SPIN2B	null	0.00344827586207	null
ENSG00000186795	KCNK18	null	0.00689655172414	null
ENSG00000186803	IFNA10	null	0.0103448275862	null
ENSG00000186815	TPCN1	null	0.0137931034483	null
ENSG00000186818	LILRB4	null	0.00689655172414	null
ENSG00000186827	TNFRSF4	null	0.0103448275862	null
ENSG00000186832	KRT16	null	0.0137931034483	null
ENSG00000186834	HEXIM1	null	0.00344827586207	null
ENSG00000186847	KRT14	null	0.00689655172414	null
ENSG00000186854	TRABD2A	null	0.0137931034483	null
ENSG00000186862	PDZD7	null	0.00344827586207	null
ENSG00000186866	POFUT2	null	0.00344827586207	null
ENSG00000186867	QRFPR	null	0.00344827586207	null
ENSG00000186871	ERCC6L	null	0.0103448275862	null
ENSG00000186881	OR13F1	null	0.00689655172414	null
ENSG00000186907	RTN4RL2	null	0.00344827586207	null
ENSG00000186910	SERPINA11	null	0.0137931034483	null
ENSG00000186912	P2RY4	null	0.00689655172414	null
ENSG00000186918	ZNF395	null	0.00344827586207	null
ENSG00000186924	KRTAP22-1	null	0.00689655172414	null
ENSG00000186930	KRTAP6-2	null	0.00689655172414	null
ENSG00000186943	OR13C8	null	0.0172413793103	null
ENSG00000186951	PPARA	null	0.00344827586207	null
ENSG00000186965	KRTAP19-2	null	0.00689655172414	null
ENSG00000186970	KRTAP15-1	null	0.00344827586207	null
ENSG00000186976	EFCAB6	null	0.0103448275862	null
ENSG00000186977	KRTAP19-5	null	0.00689655172414	null
ENSG00000187012	LINC00207	null	0.0103448275862	null
ENSG00000187017	ESPN	null	0.00689655172414	null
ENSG00000187033	SAMD7	null	0.00689655172414	null
ENSG00000187037	GPR141	null	0.0172413793103	null
ENSG00000187045	TMPRSS6	null	0.0206896551724	null
ENSG00000187048	CYP4A11	null	0.0172413793103	null
ENSG00000187054	TMPRSS11A	null	0.00689655172414	null
ENSG00000187079	TEAD1	null	0.0103448275862	null
ENSG00000187080	OR2AK2	null	0.00689655172414	null
ENSG00000187091	PLCD1	null	0.0137931034483	null
ENSG00000187094	CCK	null	0.00344827586207	null
ENSG00000187105	HEATR4	null	0.0103448275862	null
ENSG00000187109	NAP1L1	null	0.00344827586207	null
ENSG00000187116	LILRA5	null	0.00689655172414	null
ENSG00000187122	SLIT1	null	0.00344827586207	null
ENSG00000187134	AKR1C1	null	0.00344827586207	null
ENSG00000187151	ANGPTL5	null	0.00689655172414	null
ENSG00000187164	KIAA1598	null	0.0137931034483	null
ENSG00000187166	H1FNT	null	0.00344827586207	null
ENSG00000187180	LCE2C	null	0.00344827586207	null
ENSG00000187210	GCNT1	null	0.00689655172414	null
ENSG00000187231	SESTD1	null	0.00344827586207	null
ENSG00000187240	DYNC2H1	null	0.0103448275862	null
ENSG00000187242	KRT12	null	0.00689655172414	null
ENSG00000187244	BCAM	null	0.0103448275862	null
ENSG00000187257	RSBN1L	null	0.0103448275862	null
ENSG00000187258	NPSR1	null	0.00344827586207	null
ENSG00000187260	WDR86	null	0.00689655172414	null
ENSG00000187323	DCC	null	0.0206896551724	null
ENSG00000187372	PCDHB13	null	0.0310344827586	null
ENSG00000187391	MAGI2	null	0.0137931034483	null
ENSG00000187398	LUZP2	null	0.00689655172414	null
ENSG00000187416	LHFPL3	null	0.00689655172414	null
ENSG00000187474	FPR3	null	0.00344827586207	null
ENSG00000187475	HIST1H1T	null	0.00344827586207	null
ENSG00000187492	CDHR4	null	0.00344827586207	null
ENSG00000187498	COL4A1	null	0.0137931034483	null
ENSG00000187510	PLEKHG7	null	0.00344827586207	null
ENSG00000187516	CXorf27	null	0.00344827586207	null
ENSG00000187522	HSPA14	null	0.00344827586207	null
ENSG00000187533	C4orf40	null	0.00689655172414	null
ENSG00000187535	IFT140	null	0.00344827586207	null
ENSG00000187545	PRAMEF10	null	0.00344827586207	null
ENSG00000187546	AGMO	null	0.00689655172414	null
ENSG00000187550	SBK2	null	0.00689655172414	null
ENSG00000187554	TLR5	null	0.00689655172414	null
ENSG00000187566	NHLRC1	null	0.00344827586207	null
ENSG00000187569	DPPA3	null	0.00344827586207	null
ENSG00000187583	PLEKHN1	null	0.00344827586207	null
ENSG00000187605	TET3	null	0.0103448275862	null
ENSG00000187609	EXD3	null	0.00689655172414	null
ENSG00000187612	OR5W2	null	0.0241379310345	null
ENSG00000187626	ZKSCAN4	null	0.0137931034483	null
ENSG00000187650	VMAC	null	0.00344827586207	null
ENSG00000187672	ERC2	null	0.0103448275862	null
ENSG00000187678	SPRY4	null	0.00344827586207	null
ENSG00000187690	CXORF67	null	0.00344827586207	null
ENSG00000187701	OR2T27	null	0.0103448275862	null
ENSG00000187714	SLC18A3	null	0.00689655172414	null
ENSG00000187715	KBTBD12	null	0.00344827586207	null
ENSG00000187720	THSD4	null	0.00689655172414	null
ENSG00000187730	GABRD	null	0.00689655172414	null
ENSG00000187735	TCEA1	null	0.00344827586207	null
ENSG00000187736	NHEJ1	null	0.00344827586207	null
ENSG00000187747	OR52B6	null	0.00689655172414	null
ENSG00000187754	SSX7	null	0.00344827586207	null
ENSG00000187758	ADH1A	null	0.00689655172414	null
ENSG00000187766	KRTAP10-8	null	0.00689655172414	null
ENSG00000187775	DNAH17	0.999999077166	0.0206896551724	null
ENSG00000187790	FANCM	null	0.0137931034483	null
ENSG00000187800	PEAR1	null	0.00689655172414	null
ENSG00000187806	TMEM202	null	0.00344827586207	null
ENSG00000187808	SOWAHD	null	0.00344827586207	null
ENSG00000187815	ZFP69	null	0.00689655172414	null
ENSG00000187821	HELT	null	0.00689655172414	null
ENSG00000187823	ZCCHC16	null	0.00344827586207	null
ENSG00000187824	TMEM220	null	0.00344827586207	null
ENSG00000187833	C2orf78	null	0.0103448275862	null
ENSG00000187838	PLSCR3	null	0.00344827586207	null
ENSG00000187857	OR6C75	null	0.0137931034483	null
ENSG00000187860	CCDC157	null	0.00344827586207	null
ENSG00000187862	TTC24	null	0.00344827586207	null
ENSG00000187866	FAM122A	null	0.00344827586207	null
ENSG00000187871	GFRAL	null	0.0137931034483	null
ENSG00000187908	DMBT1	null	0.0206896551724	null
ENSG00000187942	LDLRAD2	null	0.0103448275862	null
ENSG00000187950	OVCH1	null	0.0103448275862	null
ENSG00000187955	COL14A1	0.530836840095	0.0241379310345	null
ENSG00000187969	ZCCHC13	null	0.00344827586207	null
ENSG00000187987	ZSCAN23	null	0.00344827586207	null
ENSG00000188000	OR7D2	null	0.00344827586207	null
ENSG00000188001	TPRG1	null	0.00344827586207	null
ENSG00000188011	CXXC11	null	0.00344827586207	null
ENSG00000188021	UBQLN2	null	0.00689655172414	null
ENSG00000188037	CLCN1	null	0.0172413793103	null
ENSG00000188039	NWD1	null	0.0103448275862	null
ENSG00000188050	RNF133	null	0.0103448275862	null
ENSG00000188056	TREML4	null	0.00344827586207	null
ENSG00000188069	OR51F1	null	0.0137931034483	null
ENSG00000188076	SCGB1C1	null	0.00689655172414	null
ENSG00000188089	PLA2G4E	null	0.00344827586207	null
ENSG00000188133	TMEM215	null	0.0137931034483	null
ENSG00000188152	NUTM2G	null	0.00344827586207	null
ENSG00000188153	COL4A5	null	0.0172413793103	null
ENSG00000188155	KRTAP10-6	null	0.0103448275862	null
ENSG00000188157	AGRN	null	0.0103448275862	null
ENSG00000188158	NHS	null	0.0103448275862	null
ENSG00000188167	TMPPE	null	0.00344827586207	null
ENSG00000188171	ZNF626	null	0.0103448275862	null
ENSG00000188175	HEPACAM2	null	0.00689655172414	null
ENSG00000188176	SMTNL2	null	0.00344827586207	null
ENSG00000188191	PRKAR1B	null	0.00344827586207	null
ENSG00000188219	ENSG00000188219	null	0.0241379310345	null
ENSG00000188282	RUFY4	null	0.00344827586207	null
ENSG00000188306	LRRIQ4	null	0.00689655172414	null
ENSG00000188313	PLSCR1	null	0.00344827586207	null
ENSG00000188324	OR6C6	null	0.0103448275862	null
ENSG00000188340	OR6N2	null	0.00689655172414	null
ENSG00000188343	FAM92A1	null	0.00344827586207	null
ENSG00000188352	FOCAD	null	0.00689655172414	null
ENSG00000188375	H3F3C	null	0.00689655172414	null
ENSG00000188385	JAKMIP3	null	0.0103448275862	null
ENSG00000188386	PPP3R2	null	0.00344827586207	null
ENSG00000188389	PDCD1	null	0.00344827586207	null
ENSG00000188419	CHM	null	0.00689655172414	null
ENSG00000188487	INSC	null	0.00689655172414	null
ENSG00000188488	SERPINA5	null	0.00689655172414	null
ENSG00000188493	C19orf54	null	0.0103448275862	null
ENSG00000188501	LCTL	null	0.00344827586207	null
ENSG00000188505	NCCRP1	null	0.00344827586207	null
ENSG00000188508	KRTDAP	null	0.00344827586207	null
ENSG00000188517	COL25A1	null	0.00344827586207	null
ENSG00000188522	FAM83G	null	0.0103448275862	null
ENSG00000188523	C9orf171	null	0.00689655172414	null
ENSG00000188549	C15orf52	null	0.00689655172414	null
ENSG00000188558	OR2G6	null	0.0137931034483	null
ENSG00000188559	RALGAPA2	null	0.0137931034483	null
ENSG00000188580	NKAIN2	null	0.00344827586207	null
ENSG00000188581	KRTAP1-1	null	0.00689655172414	null
ENSG00000188596	C12orf55	null	0.0172413793103	null
ENSG00000188603	CLN3	null	0.0103448275862	null
ENSG00000188613	NANOS1	null	0.00344827586207	null
ENSG00000188620	HMX3	null	0.00344827586207	null
ENSG00000188641	DPYD	null	0.00689655172414	null
ENSG00000188674	C2orf80	null	0.00344827586207	null
ENSG00000188676	IDO2	null	0.00344827586207	null
ENSG00000188677	PARVB	null	0.00344827586207	null
ENSG00000188687	SLC4A5	null	0.0103448275862	null
ENSG00000188694	KRTAP24-1	null	0.00344827586207	null
ENSG00000188710	QRFP	null	0.00344827586207	null
ENSG00000188747	NOXA1	null	0.00689655172414	null
ENSG00000188760	TMEM198	null	0.00344827586207	null
ENSG00000188763	FZD9	null	0.00689655172414	null
ENSG00000188770	OPTC	null	0.00689655172414	null
ENSG00000188779	SKOR1	null	0.00689655172414	null
ENSG00000188782	CATSPER4	null	0.0103448275862	null
ENSG00000188786	MTF1	null	0.0103448275862	null
ENSG00000188818	ZDHHC11	null	0.00689655172414	null
ENSG00000188827	SLX4	null	0.00689655172414	null
ENSG00000188846	RPL14	null	0.00344827586207	null
ENSG00000188868	ZNF563	null	0.00689655172414	null
ENSG00000188869	TMC3	null	0.0137931034483	null
ENSG00000188878	FBF1	null	0.00689655172414	null
ENSG00000188886	ASTL	null	0.00689655172414	null
ENSG00000188888	GPR179	null	0.0137931034483	null
ENSG00000188895	MSL1	null	0.00344827586207	null
ENSG00000188906	LRRK2	null	0.0137931034483	null
ENSG00000188910	GJB3	null	0.00689655172414	null
ENSG00000188916	FAM196A	null	0.00689655172414	null
ENSG00000188959	C9orf152	null	0.00344827586207	null
ENSG00000188981	MSANTD1	null	0.00344827586207	null
ENSG00000188984	AADACL3	null	0.00344827586207	null
ENSG00000188992	LIPI	null	0.00344827586207	null
ENSG00000188993	LRRC66	null	0.0103448275862	null
ENSG00000188994	ZNF292	null	0.0103448275862	null
ENSG00000188996	HUS1B	null	0.00344827586207	null
ENSG00000189001	SBSN	null	0.00689655172414	null
ENSG00000189013	KIR2DL4	null	0.0241379310345	null
ENSG00000189023	MAGEB16	null	0.0103448275862	null
ENSG00000189037	DUSP21	null	0.00344827586207	null
ENSG00000189043	NDUFA4	null	0.00344827586207	null
ENSG00000189056	RELN	null	0.0620689655172	null
ENSG00000189068	VSTM1	null	0.00344827586207	null
ENSG00000189079	ARID2	null	0.00689655172414	null
ENSG00000189099	PRSS48	null	0.00344827586207	null
ENSG00000189108	IL1RAPL2	null	0.0172413793103	null
ENSG00000189120	SP6	null	0.00344827586207	null
ENSG00000189127	ANKRD34B	null	0.00344827586207	null
ENSG00000189132	FAM47B	null	0.0103448275862	null
ENSG00000189134	NKAPL	null	0.0103448275862	null
ENSG00000189139	FSCB	null	0.0172413793103	null
ENSG00000189164	ZNF527	null	0.00689655172414	null
ENSG00000189169	KRTAP10-12	null	0.00689655172414	null
ENSG00000189181	OR14I1	null	0.00689655172414	null
ENSG00000189184	PCDH18	null	0.0103448275862	null
ENSG00000189186	DCAF8L2	null	0.0103448275862	null
ENSG00000189221	MAOA	null	0.00344827586207	null
ENSG00000189252	SPANXN3	null	0.00344827586207	null
ENSG00000189269	C22orf43	null	0.00689655172414	null
ENSG00000189280	GJB5	null	0.0103448275862	null
ENSG00000189298	ZKSCAN3	null	0.00344827586207	null
ENSG00000189299	FOXR2	null	0.0206896551724	null
ENSG00000189306	RRP7A	null	0.00344827586207	null
ENSG00000189326	SPANXN4	null	0.00344827586207	null
ENSG00000189337	KAZN	null	0.0103448275862	null
ENSG00000189350	FAM179A	null	0.00344827586207	null
ENSG00000189366	ALG1L	null	0.00344827586207	null
ENSG00000189369	GSPT2	null	0.00689655172414	null
ENSG00000189401	OTUD6A	null	0.0103448275862	null
ENSG00000189430	NCR1	null	0.00689655172414	null
ENSG00000189433	GJB4	null	0.0103448275862	null
